timestamp,delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
2023-10-16 14:57:40.810363,76810.363,17.0816,163.5914,99.974,-0.0457,-0.0215,-0.041,0.9979,31.7755,82.532,76.2629,-0.1713,-0.0257,0.0559,0.9833,-17.5103,85.5682,68.0948,-0.3357,0.0511,-0.1485,0.9288
2023-10-16 14:57:40.824523,76824.523,17.3897,163.5785,100.1759,-0.0458,-0.0208,-0.041,0.9979,31.8399,83.0755,75.8204,-0.1634,-0.0298,0.0538,0.9846,-17.3545,86.2542,67.6022,-0.3338,0.0487,-0.1546,0.9286
2023-10-16 14:57:40.838745,76838.745,17.6981,163.563,100.3698,-0.0463,-0.0199,-0.0405,0.9979,31.7842,83.6457,75.3886,-0.1542,-0.0291,0.05,0.9863,-17.1877,87.2675,66.9282,-0.321,0.0498,-0.1584,0.9324
2023-10-16 14:57:40.852813,76852.813,18.0047,163.5496,100.5573,-0.047,-0.0192,-0.0401,0.9979,31.5922,84.2522,74.9593,-0.144,-0.0231,0.0445,0.9883,-17.0676,88.7732,65.8671,-0.2908,0.054,-0.1664,0.9406
2023-10-16 14:57:40.866638,76866.638,18.3181,163.5383,100.7343,-0.0476,-0.0188,-0.0398,0.9979,31.3485,84.7961,74.5934,-0.1372,-0.0139,0.0377,0.9897,-16.9281,90.7792,64.5552,-0.2415,0.062,-0.1733,0.9528
2023-10-16 14:57:40.880187,76880.187,18.6461,163.5298,100.9083,-0.0483,-0.0183,-0.0396,0.9979,31.1442,85.276,74.272,-0.1332,-0.0049,0.0334,0.9905,-16.7421,92.9747,63.306,-0.1901,0.0697,-0.18,0.9626
2023-10-16 14:57:40.893951,76893.951,18.9871,163.533,101.0673,-0.049,-0.018,-0.0395,0.9979,31.014,85.7029,74.0032,-0.1318,0.0038,0.0346,0.9907,-16.3406,96.0333,61.8574,-0.1139,0.0738,-0.1931,0.9717
2023-10-16 14:57:40.908111,76908.111,19.3302,163.5438,101.2163,-0.0493,-0.0177,-0.0396,0.9978,30.9736,86.1893,73.7307,-0.1284,0.0097,0.0394,0.9909,-15.8257,99.5185,60.7093,-0.0221,0.079,-0.2107,0.9741
2023-10-16 14:57:40.922241,76922.241,19.6689,163.5658,101.3597,-0.0493,-0.0175,-0.0394,0.9979,30.9904,86.8115,73.4352,-0.1195,0.0149,0.0478,0.9916,-15.2988,103.0834,60.0742,0.0668,0.0904,-0.2224,0.9684
2023-10-16 14:57:40.936279,76936.279,20.003,163.5972,101.4976,-0.0495,-0.0171,-0.0389,0.9979,30.9941,87.5397,73.1006,-0.1061,0.0208,0.0572,0.9925,-14.8127,106.2564,59.9279,0.138,0.1044,-0.2292,0.9579
2023-10-16 14:57:40.950103,76950.103,20.3298,163.6594,101.6143,-0.0501,-0.0168,-0.0383,0.9979,30.9403,88.4597,72.7526,-0.0862,0.0304,0.0671,0.9935,-14.3486,109.1466,60.4055,0.1906,0.1229,-0.2326,0.9458
2023-10-16 14:57:40.963745,76963.745,20.6462,163.7112,101.7216,-0.0505,-0.0164,-0.0379,0.9979,30.8442,89.3612,72.4116,-0.067,0.0404,0.0693,0.9945,-13.8829,111.3986,60.893,0.2271,0.1318,-0.2223,0.9389
2023-10-16 14:57:40.977447,76977.447,20.9487,163.7624,101.8118,-0.0515,-0.0162,-0.0377,0.9978,30.7821,90.2631,72.1199,-0.049,0.0495,0.0649,0.9955,-13.3556,112.9665,61.5074,0.2394,0.1285,-0.1986,0.9416
2023-10-16 14:57:40.991668,76991.668,21.2366,163.8188,101.8764,-0.0523,-0.0162,-0.0378,0.9978,30.7995,91.0388,71.9329,-0.0376,0.0573,0.0604,0.9958,-12.7366,113.6849,62.1099,0.2264,0.1081,-0.1579,0.955
2023-10-16 14:57:41.005950,77005.95,21.5082,163.8932,101.9056,-0.0524,-0.016,-0.0376,0.9978,31.0104,91.6213,71.8126,-0.0349,0.0595,0.0603,0.9958,-12.0816,114.0298,62.5436,0.2064,0.0842,-0.1212,0.9673
2023-10-16 14:57:41.019744,77019.744,21.7735,163.97,101.9201,-0.052,-0.0154,-0.0367,0.9979,31.3101,92.2196,71.6262,-0.0299,0.0565,0.0639,0.9959,-11.5619,114.713,62.9333,0.2032,0.0739,-0.1033,0.9709
2023-10-16 14:57:41.033599,77033.599,22.0145,164.0481,101.9011,-0.0513,-0.0144,-0.0353,0.998,31.7716,92.8685,71.4398,-0.0223,0.0481,0.0691,0.9962,-11.2,115.2979,63.3627,0.2017,0.077,-0.1071,0.9705
2023-10-16 14:57:41.047576,77047.576,22.2426,164.1149,101.8621,-0.0513,-0.013,-0.0339,0.998,32.1742,93.7311,71.2147,-0.0057,0.0428,0.0759,0.9962,-10.9161,115.9746,63.8009,0.2075,0.0874,-0.1265,0.9661
2023-10-16 14:57:41.061004,77061.004,22.4591,164.1781,101.8017,-0.0524,-0.0117,-0.0331,0.998,32.4978,94.6603,71.0007,0.0142,0.0404,0.0793,0.9959,-10.5834,116.5974,64.2565,0.2177,0.094,-0.1431,0.9609
2023-10-16 14:57:41.075164,77075.164,22.6804,164.2881,101.7103,-0.0543,-0.0105,-0.0323,0.9979,32.6943,95.5252,70.8421,0.0309,0.0437,0.0783,0.9955,-10.1924,117.0101,64.7249,0.2255,0.0953,-0.153,0.9574
2023-10-16 14:57:41.089263,77089.263,22.9012,164.4358,101.5839,-0.0548,-0.0099,-0.0309,0.998,32.7823,96.1957,70.7143,0.0401,0.0526,0.0719,0.9952,-9.77,117.1663,65.183,0.2275,0.0925,-0.1573,0.9565
2023-10-16 14:57:41.103271,77103.271,23.1195,164.5795,101.4504,-0.0552,-0.0095,-0.0287,0.998,32.9385,96.8216,70.6027,0.0467,0.0581,0.0684,0.9949,-9.3313,117.0954,65.6191,0.2231,0.0882,-0.1585,0.9578
2023-10-16 14:57:41.117004,77117.004,23.3226,164.6972,101.2952,-0.0548,-0.0089,-0.0261,0.9981,33.2993,97.4297,70.5143,0.051,0.0553,0.0665,0.9949,-8.8735,116.8361,66.0292,0.216,0.0817,-0.1541,0.9607
2023-10-16 14:57:41.130798,77130.798,23.509,164.7949,101.1448,-0.0547,-0.0077,-0.0243,0.9982,33.7769,98.2443,70.38,0.0636,0.048,0.0679,0.9945,-8.4609,116.4276,66.4328,0.2066,0.0765,-0.1462,0.9644
2023-10-16 14:57:41.145202,77145.202,23.6759,164.8865,100.9863,-0.0546,-0.0062,-0.024,0.9982,34.3299,99.3637,70.2526,0.0879,0.0375,0.0746,0.9926,-8.1477,115.9769,66.8593,0.1971,0.0764,-0.1408,0.9672
2023-10-16 14:57:41.159057,77159.057,23.8289,164.9704,100.8235,-0.0547,-0.0048,-0.0246,0.9982,34.7366,100.4909,70.1624,0.1131,0.0328,0.0816,0.9897,-7.9199,115.5548,67.303,0.1903,0.0815,-0.1391,0.9684
2023-10-16 14:57:41.172912,77172.912,23.9854,165.0462,100.6658,-0.055,-0.0039,-0.0247,0.9982,34.9002,101.4378,70.0798,0.1305,0.0382,0.0895,0.9867,-7.7173,115.1701,67.7465,0.187,0.0886,-0.1398,0.9683
2023-10-16 14:57:41.186950,77186.95,24.1306,165.1052,100.4948,-0.0553,-0.0036,-0.0245,0.9982,34.8995,102.1608,69.9217,0.1382,0.0504,0.0943,0.9846,-7.4613,114.7592,68.1709,0.185,0.0938,-0.1396,0.9682
2023-10-16 14:57:41.200836,77200.836,24.2641,165.1545,100.3148,-0.0551,-0.0036,-0.0242,0.9982,34.9559,102.8807,69.6916,0.1438,0.0588,0.0982,0.983,-7.1094,114.2752,68.5611,0.1816,0.0944,-0.1405,0.9687
2023-10-16 14:57:41.214447,77214.447,24.3926,165.2009,100.1372,-0.0544,-0.0032,-0.0237,0.9982,35.2399,103.9735,69.4902,0.1642,0.0559,0.1041,0.9793,-6.6903,113.7119,68.92,0.1769,0.0914,-0.1417,0.9697
2023-10-16 14:57:41.228088,77228.088,24.4991,165.2369,99.9534,-0.0537,-0.0027,-0.0232,0.9983,35.6684,105.7677,69.3824,0.2113,0.0439,0.1139,0.9698,-6.2378,113.0919,69.2508,0.1718,0.0865,-0.1427,0.9709
2023-10-16 14:57:41.242919,77242.919,24.5911,165.2628,99.7676,-0.0529,-0.0018,-0.0225,0.9983,36.0765,107.6549,69.3837,0.2632,0.0311,0.1216,0.9565,-5.8233,112.4689,69.5753,0.1662,0.0826,-0.1451,0.9719
2023-10-16 14:57:41.256896,77256.896,24.6746,165.2791,99.5858,-0.052,-0.0013,-0.0221,0.9984,36.3931,109.1494,69.3431,0.2977,0.0219,0.1209,0.9467,-5.4804,111.7869,69.8802,0.158,0.0797,-0.1421,0.9739
2023-10-16 14:57:41.270507,77270.507,24.7429,165.2766,99.4036,-0.0513,-0.0008,-0.0218,0.9984,36.592,110.1758,69.2032,0.3123,0.0177,0.1153,0.9428,-5.2235,111.1032,70.175,0.149,0.0792,-0.1354,0.9763
2023-10-16 14:57:41.284454,77284.454,24.8011,165.2656,99.2212,-0.0514,-0.0004,-0.0219,0.9984,36.6871,110.7995,68.9102,0.3128,0.0202,0.0994,0.9444,-5.0597,110.5619,70.4858,0.1443,0.0836,-0.1337,0.9769
2023-10-16 14:57:41.298400,77298.4,24.8415,165.2393,99.0412,-0.0516,-0.0,-0.0219,0.9984,36.7355,111.2153,68.4998,0.308,0.0249,0.0794,0.9477,-4.9114,110.1293,70.781,0.1435,0.0892,-0.1356,0.9763
2023-10-16 14:57:41.312347,77312.347,24.8654,165.2062,98.871,-0.0526,0.0006,-0.0222,0.9984,36.8201,111.7002,68.1164,0.3094,0.0247,0.0675,0.9482,-4.715,109.7059,71.0697,0.1418,0.0929,-0.1383,0.9758
2023-10-16 14:57:41.326141,77326.141,24.8628,165.1607,98.7123,-0.0538,0.0017,-0.0223,0.9983,36.9058,112.2667,67.7641,0.3176,0.0186,0.0635,0.9459,-4.4637,109.311,71.3133,0.1397,0.0929,-0.1402,0.9758
2023-10-16 14:57:41.340087,77340.087,24.8626,165.1174,98.5606,-0.0552,0.0027,-0.0222,0.9982,37.0495,113.0647,67.5607,0.3358,0.0111,0.0588,0.94,-4.1462,108.9249,71.5539,0.1382,0.0899,-0.1404,0.9763
2023-10-16 14:57:41.353942,77353.942,24.856,165.0632,98.4231,-0.0573,0.0035,-0.0223,0.9981,37.1802,113.8604,67.4314,0.3584,0.0041,0.0498,0.9322,-3.8173,108.5894,71.7623,0.1371,0.0854,-0.1398,0.9769
2023-10-16 14:57:41.367797,77367.797,24.8419,165.0097,98.2801,-0.0586,0.0033,-0.0224,0.998,37.1083,114.3371,67.2208,0.3721,0.0045,0.0441,0.9271,-3.5458,108.256,71.9345,0.1337,0.0819,-0.1347,0.9784
2023-10-16 14:57:41.381469,77381.469,24.8256,164.9629,98.1372,-0.0593,0.0031,-0.0225,0.998,36.9297,114.6357,66.9186,0.3787,0.0079,0.045,0.9244,-3.4023,107.9597,72.0903,0.1294,0.0829,-0.1276,0.9799
2023-10-16 14:57:41.395874,77395.874,24.798,164.93,97.9897,-0.0581,0.0032,-0.0222,0.9981,36.5959,114.6069,66.4967,0.377,0.0154,0.0516,0.9247,-3.3596,107.7334,72.2385,0.1264,0.0876,-0.1211,0.9807
2023-10-16 14:57:41.409820,77409.82,24.7407,164.8987,97.8707,-0.0582,0.0036,-0.0232,0.998,36.2316,114.3035,65.9607,0.3666,0.0239,0.0591,0.9282,-3.3407,107.5969,72.3712,0.1248,0.0926,-0.1184,0.9807
2023-10-16 14:57:41.425262,77425.262,24.6598,164.8447,97.7634,-0.0595,0.0049,-0.0243,0.9979,35.903,113.713,65.3472,0.3482,0.0261,0.0718,0.9343,-3.2566,107.6866,72.4356,0.1286,0.0919,-0.1226,0.9798
2023-10-16 14:57:41.438964,77438.964,24.5809,164.7913,97.65,-0.0612,0.0064,-0.0249,0.9978,35.7694,113.5201,64.9244,0.3431,0.0237,0.0746,0.936,-3.0783,107.6883,72.5204,0.1311,0.0878,-0.1264,0.9793
2023-10-16 14:57:41.452575,77452.575,24.4884,164.7453,97.5304,-0.0626,0.0076,-0.0251,0.9977,35.7282,113.3298,64.5902,0.3418,0.019,0.0685,0.9371,-2.8877,107.7447,72.5709,0.1338,0.0813,-0.1311,0.9789
2023-10-16 14:57:41.466186,77466.186,24.3946,164.7133,97.3878,-0.0632,0.0089,-0.0252,0.9976,35.7681,113.1135,64.312,0.3408,0.0132,0.0539,0.9385,-2.7419,107.8244,72.5985,0.1365,0.0753,-0.1335,0.9787
2023-10-16 14:57:41.479461,77479.461,24.2907,164.684,97.213,-0.062,0.0097,-0.0249,0.9977,35.8322,112.7289,64.0032,0.3344,0.0078,0.036,0.9417,-2.6672,107.9105,72.6034,0.1388,0.0711,-0.1328,0.9788
2023-10-16 14:57:41.493255,77493.255,24.1784,164.6504,97.0366,-0.0614,0.0098,-0.0248,0.9978,35.863,112.1897,63.6466,0.3238,0.0029,0.0229,0.9458,-2.6385,107.9634,72.5983,0.1391,0.0675,-0.1307,0.9793
2023-10-16 14:57:41.507110,77507.11,24.0517,164.5941,96.8425,-0.0618,0.0092,-0.0252,0.9977,35.8859,111.4014,63.2463,0.3075,-0.0044,0.0167,0.9514,-2.7139,108.0712,72.5656,0.1391,0.0654,-0.1305,0.9795
2023-10-16 14:57:41.520568,77520.568,23.9111,164.5242,96.63,-0.0629,0.009,-0.0262,0.9976,35.8554,110.4668,62.862,0.2883,-0.013,0.0213,0.9572,-2.8883,108.3087,72.5488,0.1426,0.0666,-0.1352,0.9782
2023-10-16 14:57:41.534667,77534.667,23.7463,164.4617,96.392,-0.0636,0.0095,-0.0271,0.9976,35.6713,109.4288,62.5423,0.2674,-0.0164,0.0328,0.9629,-3.1122,108.6905,72.5574,0.1519,0.0694,-0.1403,0.9759
2023-10-16 14:57:41.548767,77548.767,23.5711,164.4182,96.1281,-0.0632,0.0105,-0.0272,0.9976,35.3294,108.3386,62.3075,0.2483,-0.0129,0.0455,0.9675,-3.333,109.0825,72.5684,0.1624,0.0709,-0.1402,0.9741
2023-10-16 14:57:41.562561,77562.561,23.3913,164.3892,95.8479,-0.0623,0.0111,-0.0267,0.9976,34.9488,107.2312,62.1773,0.2318,-0.008,0.0577,0.971,-3.5077,109.356,72.557,0.1691,0.0698,-0.1369,0.9735
2023-10-16 14:57:41.576873,77576.873,23.2051,164.3408,95.5655,-0.0622,0.0113,-0.0265,0.9976,34.6256,106.2898,62.2143,0.225,-0.0058,0.0706,0.9718,-3.6766,109.505,72.475,0.1705,0.0658,-0.1324,0.9742
2023-10-16 14:57:41.590606,77590.606,22.9952,164.2673,95.2866,-0.0645,0.0114,-0.0263,0.9975,34.3379,105.4903,62.3695,0.2268,-0.0023,0.075,0.9711,-3.8392,109.5974,72.3597,0.1699,0.0614,-0.1328,0.9745
2023-10-16 14:57:41.604187,77604.187,22.7771,164.1915,95.0151,-0.0673,0.0123,-0.0265,0.9973,34.1148,104.6018,62.4775,0.2232,0.0016,0.0683,0.9724,-4.0647,109.7188,72.2508,0.1699,0.0601,-0.1374,0.974
2023-10-16 14:57:41.618103,77618.103,22.5271,164.1216,94.7323,-0.0697,0.0137,-0.0271,0.9971,34.0272,103.4077,62.5739,0.2065,0.0023,0.0518,0.9771,-4.4208,109.854,72.1105,0.1695,0.0632,-0.1434,0.973
2023-10-16 14:57:41.632049,77632.049,22.277,164.0828,94.4374,-0.0706,0.0151,-0.0272,0.997,33.9146,102.2694,62.6595,0.1894,0.0008,0.0531,0.9805,-4.7671,110.0138,71.9816,0.1706,0.0665,-0.1498,0.9716
2023-10-16 14:57:41.646484,77646.484,22.039,164.071,94.1194,-0.0704,0.016,-0.0265,0.997,33.6266,101.2426,62.7923,0.1782,0.0059,0.067,0.9817,-5.0622,110.1962,71.8466,0.173,0.0684,-0.1576,0.9698
2023-10-16 14:57:41.660522,77660.522,21.8096,164.078,93.788,-0.0694,0.0162,-0.0256,0.9971,33.2204,100.1878,62.9446,0.168,0.0172,0.0826,0.9822,-5.3119,110.3538,71.7055,0.175,0.0687,-0.1623,0.9687
2023-10-16 14:57:41.674133,77674.133,21.5758,164.1015,93.4333,-0.0666,0.0163,-0.0246,0.9973,32.8446,98.9809,63.0809,0.1526,0.028,0.0945,0.9834,-5.5524,110.4271,71.5089,0.173,0.0679,-0.1622,0.9691
2023-10-16 14:57:41.687744,77687.744,21.3304,164.1274,93.0818,-0.0643,0.017,-0.0242,0.9975,32.5936,97.6698,63.1991,0.1333,0.0335,0.1004,0.9854,-5.7947,110.4924,71.3096,0.1696,0.067,-0.1602,0.9701
2023-10-16 14:57:41.701538,77701.538,21.0739,164.14,92.7324,-0.0626,0.0186,-0.0246,0.9976,32.4797,96.1348,63.3617,0.1073,0.0354,0.0967,0.9889,-6.0679,110.5756,71.0852,0.1663,0.0674,-0.1542,0.9716
2023-10-16 14:57:41.715667,77715.667,20.8127,164.1323,92.3953,-0.0623,0.0206,-0.0258,0.9975,32.3999,94.4892,63.5776,0.079,0.0376,0.0883,0.9922,-6.3704,110.7304,70.8557,0.1654,0.0701,-0.1483,0.9725
2023-10-16 14:57:41.729827,77729.827,20.556,164.115,92.0662,-0.0624,0.0219,-0.0269,0.9974,32.3352,92.6455,63.8857,0.0468,0.0416,0.0823,0.9946,-6.6191,110.9334,70.6332,0.1674,0.0716,-0.1474,0.9722
2023-10-16 14:57:41.743927,77743.927,20.3116,164.0976,91.7362,-0.0623,0.0224,-0.0274,0.9974,32.3321,90.6092,64.3165,0.0097,0.0451,0.0873,0.9951,-6.8054,111.1206,70.3961,0.1702,0.0708,-0.148,0.9717
2023-10-16 14:57:41.757720,77757.72,20.0688,164.068,91.4145,-0.0624,0.0222,-0.0277,0.9974,32.3536,88.2979,64.9359,-0.0366,0.0525,0.1027,0.9927,-6.9123,111.2992,70.119,0.1739,0.068,-0.1511,0.9707
2023-10-16 14:57:41.771423,77771.423,19.8183,164.0275,91.1189,-0.0634,0.0219,-0.0278,0.9974,32.4113,85.8263,65.7777,-0.0877,0.0613,0.1256,0.9863,-6.9993,111.4224,69.8084,0.1766,0.0643,-0.1523,0.9703
2023-10-16 14:57:41.785461,77785.461,19.5603,163.9752,90.8383,-0.0646,0.022,-0.0281,0.9973,32.5502,83.3636,66.7535,-0.1446,0.0655,0.1436,0.9768,-7.1013,111.4966,69.4768,0.1774,0.061,-0.1525,0.9703
2023-10-16 14:57:41.798828,77798.828,19.3006,163.9243,90.5585,-0.0651,0.0222,-0.0283,0.9972,32.7233,80.8018,68.2521,-0.2155,0.0699,0.1422,0.9636,-7.2009,111.4587,69.0534,0.1737,0.0576,-0.1525,0.9712
2023-10-16 14:57:41.813018,77813.018,19.0449,163.8822,90.2597,-0.0642,0.0221,-0.0285,0.9973,32.8259,78.836,69.6557,-0.265,0.0716,0.13,0.9528,-7.3345,111.4331,68.6379,0.1693,0.0557,-0.1537,0.9719
2023-10-16 14:57:41.827087,77827.087,18.7932,163.8627,89.9545,-0.0633,0.0213,-0.0287,0.9974,32.9154,77.5385,71.0796,-0.2917,0.0718,0.1147,0.9469,-7.4794,111.4268,68.1889,0.1655,0.055,-0.1564,0.9722
2023-10-16 14:57:41.841400,77841.4,18.5468,163.8411,89.6504,-0.0622,0.02,-0.029,0.9974,33.121,76.7902,72.1219,-0.2999,0.0655,0.1067,0.9457,-7.6234,111.5077,67.7544,0.1648,0.0553,-0.1617,0.9714
2023-10-16 14:57:41.855041,77855.041,18.3012,163.8041,89.3533,-0.0619,0.0186,-0.0292,0.9975,33.3938,76.6464,72.7589,-0.2807,0.0582,0.1069,0.952,-7.7279,111.7492,67.3234,0.17,0.0557,-0.1682,0.9694
2023-10-16 14:57:41.868927,77868.927,18.0513,163.7648,89.0698,-0.0622,0.0173,-0.0294,0.9975,33.6786,76.0195,73.5314,-0.2852,0.0546,0.1147,0.95,-7.7896,112.022,66.9289,0.1767,0.0539,-0.1711,0.9678
2023-10-16 14:57:41.883026,77883.026,17.8049,163.7349,88.793,-0.0627,0.016,-0.0292,0.9975,34.0223,75.4206,74.3724,-0.2954,0.0543,0.1369,0.944,-7.7985,112.3588,66.5309,0.1851,0.0501,-0.1703,0.9665
2023-10-16 14:57:41.896392,77896.392,17.5576,163.7118,88.516,-0.0628,0.0149,-0.0291,0.9975,34.3399,74.8931,75.2767,-0.3048,0.0558,0.1609,0.9371,-7.8097,112.6576,66.1231,0.1919,0.0457,-0.166,0.9662
2023-10-16 14:57:41.910430,77910.43,17.3088,163.7,88.2349,-0.0624,0.0143,-0.0286,0.9975,34.6451,74.3746,76.1995,-0.3192,0.053,0.1773,0.9294,-7.8034,112.892,65.6648,0.195,0.04,-0.1577,0.9672
2023-10-16 14:57:41.924560,77924.56,17.0508,163.692,87.9372,-0.0613,0.0141,-0.0282,0.9976,34.8173,74.0374,77.085,-0.3271,0.0475,0.1807,0.9263,-7.8678,113.0477,65.1856,0.1939,0.0375,-0.1518,0.9685
2023-10-16 14:57:41.938934,77938.934,16.7889,163.6818,87.633,-0.0599,0.0143,-0.0281,0.9977,34.8569,73.6812,77.9433,-0.3399,0.0413,0.1739,0.9233,-8.0035,113.2415,64.7107,0.1936,0.0392,-0.1495,0.9688
2023-10-16 14:57:41.952606,77952.606,16.5281,163.6608,87.3231,-0.0587,0.0147,-0.0283,0.9978,34.7627,73.4794,78.6699,-0.3462,0.0367,0.1625,0.9233,-8.1572,113.4402,64.2322,0.1934,0.0418,-0.1486,0.9689
2023-10-16 14:57:41.966339,77966.339,16.2658,163.6369,87.0195,-0.0585,0.0153,-0.0284,0.9978,34.6142,73.3127,79.2786,-0.3521,0.0323,0.1489,0.9235,-8.2772,113.6376,63.7602,0.194,0.043,-0.1474,0.9689
2023-10-16 14:57:41.980041,77980.041,16.0041,163.6093,86.7313,-0.0593,0.0158,-0.0287,0.9977,34.4202,73.276,79.7454,-0.353,0.0305,0.1397,0.9246,-8.3499,113.8423,63.3003,0.1965,0.0424,-0.1457,0.9687
2023-10-16 14:57:41.993804,77993.804,15.7509,163.5658,86.4558,-0.06,0.0162,-0.0287,0.9977,34.2051,73.331,80.074,-0.35,0.0316,0.1338,0.9266,-8.3904,114.0355,62.8493,0.1994,0.0406,-0.1443,0.9684
2023-10-16 14:57:42.008087,78008.087,15.5093,163.5168,86.1989,-0.0613,0.0165,-0.0286,0.9976,33.9641,73.4827,80.2473,-0.3425,0.0376,0.1351,0.929,-8.3979,114.1853,62.3968,0.2021,0.0377,-0.1429,0.9681
2023-10-16 14:57:42.022216,78022.216,15.2765,163.4685,85.9389,-0.0623,0.0163,-0.0285,0.9975,33.7739,73.5674,80.4351,-0.3375,0.0449,0.1432,0.9293,-8.3797,114.2686,61.9208,0.2033,0.0336,-0.1425,0.9681
2023-10-16 14:57:42.036437,78036.437,15.0481,163.4242,85.6808,-0.0631,0.0164,-0.0283,0.9975,33.5976,73.6358,80.617,-0.3334,0.0531,0.1536,0.9287,-8.41,114.3569,61.4521,0.2049,0.0318,-0.1438,0.9676
2023-10-16 14:57:42.050079,78050.079,14.8211,163.378,85.4181,-0.0635,0.0167,-0.028,0.9975,33.4681,73.6592,80.8017,-0.3321,0.058,0.1621,0.9274,-8.4781,114.4617,60.9921,0.2077,0.032,-0.1441,0.967
2023-10-16 14:57:42.063751,78063.751,14.5977,163.3291,85.1626,-0.0636,0.0173,-0.028,0.9974,33.3824,73.6878,80.9589,-0.3317,0.0574,0.1644,0.9272,-8.5526,114.5049,60.5345,0.2103,0.0322,-0.1423,0.9667
2023-10-16 14:57:42.077484,78077.484,14.371,163.2853,84.9184,-0.0643,0.018,-0.0284,0.9974,33.3097,73.7252,81.0942,-0.3308,0.0534,0.161,0.9283,-8.6055,114.5147,60.0722,0.2114,0.0308,-0.1401,0.9668
2023-10-16 14:57:42.091644,78091.644,14.1519,163.2359,84.6857,-0.0655,0.0188,-0.0288,0.9973,33.2764,73.7988,81.1393,-0.3295,0.0434,0.1511,0.931,-8.6357,114.4585,59.6002,0.2114,0.0285,-0.1386,0.9671
2023-10-16 14:57:42.105651,78105.651,13.9391,163.1828,84.4656,-0.0669,0.0194,-0.0288,0.9972,33.2635,73.8465,81.1965,-0.3297,0.0326,0.1416,0.9328,-8.6659,114.3423,59.1224,0.2105,0.0261,-0.1396,0.9672
2023-10-16 14:57:42.119812,78119.812,13.7286,163.1353,84.2581,-0.0683,0.0197,-0.0288,0.9971,33.2521,73.9062,81.2233,-0.3295,0.0227,0.1335,0.9344,-8.7605,114.2295,58.651,0.2083,0.0265,-0.1425,0.9673
2023-10-16 14:57:42.133666,78133.666,13.5167,163.0939,84.0552,-0.0696,0.0196,-0.029,0.997,33.2004,73.9641,81.197,-0.3275,0.0165,0.1285,0.9359,-8.8885,114.1248,58.182,0.2058,0.0282,-0.1447,0.9674
2023-10-16 14:57:42.147247,78147.247,13.3113,163.0556,83.8634,-0.0709,0.0195,-0.0291,0.9969,33.1128,74.0201,81.1498,-0.3258,0.0148,0.1289,0.9365,-9.085,114.0116,57.7228,0.2027,0.0326,-0.1477,0.9675
2023-10-16 14:57:42.161254,78161.254,13.1166,163.0168,83.6784,-0.0721,0.0196,-0.0291,0.9968,33.0254,74.0949,81.0951,-0.324,0.0155,0.1339,0.9364,-9.2758,113.9588,57.279,0.2003,0.0371,-0.1512,0.9673
2023-10-16 14:57:42.175170,78175.17,12.9294,162.9834,83.5054,-0.0731,0.0199,-0.0291,0.9967,32.9427,74.1994,80.9751,-0.321,0.0172,0.1418,0.9363,-9.4643,113.9498,56.8601,0.1988,0.0415,-0.1542,0.967
2023-10-16 14:57:42.189422,78189.422,12.7377,162.9571,83.339,-0.0741,0.0204,-0.0295,0.9966,32.8463,74.3462,80.7635,-0.3166,0.0182,0.1503,0.9364,-9.6739,113.9903,56.4606,0.1972,0.0463,-0.1558,0.9668
2023-10-16 14:57:42.203338,78203.338,12.5487,162.9371,83.1764,-0.0745,0.021,-0.0301,0.9965,32.7257,74.4885,80.5845,-0.3135,0.017,0.1525,0.9371,-9.8784,114.0674,56.0571,0.1949,0.0516,-0.1549,0.9671
2023-10-16 14:57:42.217346,78217.346,12.3653,162.9196,83.0195,-0.0744,0.0215,-0.0305,0.9965,32.5684,74.6504,80.4123,-0.3109,0.0148,0.1488,0.9386,-10.0278,114.2021,55.6549,0.1937,0.0549,-0.1538,0.9674
2023-10-16 14:57:42.230804,78230.804,12.1987,162.9207,82.8862,-0.0743,0.0216,-0.0304,0.9965,32.3295,74.8658,80.1453,-0.3053,0.0117,0.1373,0.9422,-10.1363,114.4498,55.2835,0.1944,0.0565,-0.1528,0.9673
2023-10-16 14:57:42.244781,78244.781,12.0371,162.9232,82.7526,-0.0741,0.0213,-0.0302,0.9966,32.099,75.0554,79.8928,-0.3002,0.0097,0.1294,0.945,-10.2085,114.8362,54.9543,0.1984,0.0571,-0.1543,0.9662
2023-10-16 14:57:42.259094,78259.094,11.8892,162.9288,82.6382,-0.074,0.0205,-0.0296,0.9966,31.8348,75.2611,79.5927,-0.2945,0.0101,0.1249,0.9474,-10.2559,115.4274,54.6831,0.2076,0.0575,-0.1616,0.9631
2023-10-16 14:57:42.272766,78272.766,11.7453,162.9306,82.5412,-0.0744,0.0198,-0.0294,0.9966,31.5675,75.5249,79.2418,-0.2863,0.0124,0.1243,0.95,-10.2744,116.2292,54.4853,0.2234,0.0582,-0.1705,0.9579
